call_id,overhead_ns,emulation_mode
176,16,ebpf-noop-bpftrace
177,16,ebpf-noop-bpftrace
178,16,ebpf-noop-bpftrace
179,16,ebpf-noop-bpftrace
180,16,ebpf-noop-bpftrace
181,15,ebpf-noop-bpftrace
182,16,ebpf-noop-bpftrace
183,15,ebpf-noop-bpftrace
184,15,ebpf-noop-bpftrace
185,16,ebpf-noop-bpftrace
186,16,ebpf-noop-bpftrace
187,16,ebpf-noop-bpftrace
188,16,ebpf-noop-bpftrace
189,16,ebpf-noop-bpftrace
190,16,ebpf-noop-bpftrace
191,15,ebpf-noop-bpftrace
192,17,ebpf-noop-bpftrace
193,16,ebpf-noop-bpftrace
194,15,ebpf-noop-bpftrace
195,17,ebpf-noop-bpftrace
196,16,ebpf-noop-bpftrace
197,15,ebpf-noop-bpftrace
198,17,ebpf-noop-bpftrace
199,16,ebpf-noop-bpftrace
200,15,ebpf-noop-bpftrace
201,16,ebpf-noop-bpftrace
202,16,ebpf-noop-bpftrace
203,16,ebpf-noop-bpftrace
204,16,ebpf-noop-bpftrace
205,15,ebpf-noop-bpftrace
206,16,ebpf-noop-bpftrace
207,16,ebpf-noop-bpftrace
208,15,ebpf-noop-bpftrace
209,17,ebpf-noop-bpftrace
210,16,ebpf-noop-bpftrace
211,16,ebpf-noop-bpftrace
212,16,ebpf-noop-bpftrace
213,16,ebpf-noop-bpftrace
214,14,ebpf-noop-bpftrace
215,16,ebpf-noop-bpftrace
216,16,ebpf-noop-bpftrace
217,16,ebpf-noop-bpftrace
218,16,ebpf-noop-bpftrace
219,16,ebpf-noop-bpftrace
220,15,ebpf-noop-bpftrace
221,16,ebpf-noop-bpftrace
222,15,ebpf-noop-bpftrace
223,15,ebpf-noop-bpftrace
224,16,ebpf-noop-bpftrace
225,15,ebpf-noop-bpftrace
226,16,ebpf-noop-bpftrace
227,17,ebpf-noop-bpftrace
228,15,ebpf-noop-bpftrace
229,17,ebpf-noop-bpftrace
230,16,ebpf-noop-bpftrace
231,16,ebpf-noop-bpftrace
232,16,ebpf-noop-bpftrace
233,16,ebpf-noop-bpftrace
234,16,ebpf-noop-bpftrace
235,15,ebpf-noop-bpftrace
236,15,ebpf-noop-bpftrace
237,17,ebpf-noop-bpftrace
238,16,ebpf-noop-bpftrace
239,15,ebpf-noop-bpftrace
240,15,ebpf-noop-bpftrace
241,15,ebpf-noop-bpftrace
242,16,ebpf-noop-bpftrace
243,16,ebpf-noop-bpftrace
244,14,ebpf-noop-bpftrace
245,15,ebpf-noop-bpftrace
246,15,ebpf-noop-bpftrace
247,16,ebpf-noop-bpftrace
248,15,ebpf-noop-bpftrace
249,15,ebpf-noop-bpftrace
250,16,ebpf-noop-bpftrace
251,16,ebpf-noop-bpftrace
252,16,ebpf-noop-bpftrace
253,16,ebpf-noop-bpftrace
254,16,ebpf-noop-bpftrace
255,16,ebpf-noop-bpftrace
256,15,ebpf-noop-bpftrace
257,15,ebpf-noop-bpftrace
258,16,ebpf-noop-bpftrace
259,15,ebpf-noop-bpftrace
260,15,ebpf-noop-bpftrace
261,16,ebpf-noop-bpftrace
262,16,ebpf-noop-bpftrace
263,16,ebpf-noop-bpftrace
264,16,ebpf-noop-bpftrace
265,15,ebpf-noop-bpftrace
266,16,ebpf-noop-bpftrace
267,14,ebpf-noop-bpftrace
268,16,ebpf-noop-bpftrace
269,16,ebpf-noop-bpftrace
270,15,ebpf-noop-bpftrace
271,16,ebpf-noop-bpftrace
272,17,ebpf-noop-bpftrace
273,16,ebpf-noop-bpftrace
274,16,ebpf-noop-bpftrace
275,15,ebpf-noop-bpftrace
276,15,ebpf-noop-bpftrace
277,16,ebpf-noop-bpftrace
278,16,ebpf-noop-bpftrace
279,16,ebpf-noop-bpftrace
280,16,ebpf-noop-bpftrace
281,15,ebpf-noop-bpftrace
282,16,ebpf-noop-bpftrace
283,16,ebpf-noop-bpftrace
284,16,ebpf-noop-bpftrace
285,15,ebpf-noop-bpftrace
286,17,ebpf-noop-bpftrace
287,17,ebpf-noop-bpftrace
288,16,ebpf-noop-bpftrace
289,16,ebpf-noop-bpftrace
290,16,ebpf-noop-bpftrace
291,15,ebpf-noop-bpftrace
292,16,ebpf-noop-bpftrace
293,17,ebpf-noop-bpftrace
294,16,ebpf-noop-bpftrace
295,16,ebpf-noop-bpftrace
296,16,ebpf-noop-bpftrace
297,15,ebpf-noop-bpftrace
298,15,ebpf-noop-bpftrace
299,16,ebpf-noop-bpftrace
300,14,ebpf-noop-bpftrace
301,16,ebpf-noop-bpftrace
302,16,ebpf-noop-bpftrace
303,16,ebpf-noop-bpftrace
304,15,ebpf-noop-bpftrace
305,17,ebpf-noop-bpftrace
306,15,ebpf-noop-bpftrace
307,16,ebpf-noop-bpftrace
308,15,ebpf-noop-bpftrace
309,15,ebpf-noop-bpftrace
310,15,ebpf-noop-bpftrace
311,16,ebpf-noop-bpftrace
312,16,ebpf-noop-bpftrace
313,16,ebpf-noop-bpftrace
314,16,ebpf-noop-bpftrace
315,15,ebpf-noop-bpftrace
316,16,ebpf-noop-bpftrace
317,17,ebpf-noop-bpftrace
318,16,ebpf-noop-bpftrace
319,16,ebpf-noop-bpftrace
320,17,ebpf-noop-bpftrace
321,16,ebpf-noop-bpftrace
322,16,ebpf-noop-bpftrace
323,16,ebpf-noop-bpftrace
324,16,ebpf-noop-bpftrace
325,15,ebpf-noop-bpftrace
326,16,ebpf-noop-bpftrace
327,16,ebpf-noop-bpftrace
328,15,ebpf-noop-bpftrace
329,15,ebpf-noop-bpftrace
330,17,ebpf-noop-bpftrace
331,16,ebpf-noop-bpftrace
332,16,ebpf-noop-bpftrace
333,16,ebpf-noop-bpftrace
334,16,ebpf-noop-bpftrace
335,16,ebpf-noop-bpftrace
336,16,ebpf-noop-bpftrace
337,16,ebpf-noop-bpftrace
338,16,ebpf-noop-bpftrace
339,16,ebpf-noop-bpftrace
340,15,ebpf-noop-bpftrace
341,16,ebpf-noop-bpftrace
342,15,ebpf-noop-bpftrace
343,16,ebpf-noop-bpftrace
344,15,ebpf-noop-bpftrace
345,16,ebpf-noop-bpftrace
346,15,ebpf-noop-bpftrace
347,16,ebpf-noop-bpftrace
348,16,ebpf-noop-bpftrace
349,17,ebpf-noop-bpftrace
350,15,ebpf-noop-bpftrace
351,16,ebpf-noop-bpftrace
352,15,ebpf-noop-bpftrace
353,15,ebpf-noop-bpftrace
354,16,ebpf-noop-bpftrace
355,15,ebpf-noop-bpftrace
356,16,ebpf-noop-bpftrace
357,16,ebpf-noop-bpftrace
358,16,ebpf-noop-bpftrace
359,16,ebpf-noop-bpftrace
360,16,ebpf-noop-bpftrace
361,16,ebpf-noop-bpftrace
362,16,ebpf-noop-bpftrace
363,15,ebpf-noop-bpftrace
364,16,ebpf-noop-bpftrace
365,16,ebpf-noop-bpftrace
366,16,ebpf-noop-bpftrace
367,16,ebpf-noop-bpftrace
368,16,ebpf-noop-bpftrace
369,16,ebpf-noop-bpftrace
370,16,ebpf-noop-bpftrace
371,16,ebpf-noop-bpftrace
372,16,ebpf-noop-bpftrace
373,15,ebpf-noop-bpftrace
374,16,ebpf-noop-bpftrace
375,16,ebpf-noop-bpftrace
376,16,ebpf-noop-bpftrace
377,15,ebpf-noop-bpftrace
378,16,ebpf-noop-bpftrace
379,15,ebpf-noop-bpftrace
380,17,ebpf-noop-bpftrace
381,15,ebpf-noop-bpftrace
382,16,ebpf-noop-bpftrace
383,16,ebpf-noop-bpftrace
384,15,ebpf-noop-bpftrace
385,15,ebpf-noop-bpftrace
386,15,ebpf-noop-bpftrace
387,17,ebpf-noop-bpftrace
388,15,ebpf-noop-bpftrace
389,16,ebpf-noop-bpftrace
390,15,ebpf-noop-bpftrace
391,16,ebpf-noop-bpftrace
392,14,ebpf-noop-bpftrace
393,16,ebpf-noop-bpftrace
394,16,ebpf-noop-bpftrace
395,16,ebpf-noop-bpftrace
396,15,ebpf-noop-bpftrace
397,15,ebpf-noop-bpftrace
398,16,ebpf-noop-bpftrace
399,16,ebpf-noop-bpftrace
400,17,ebpf-noop-bpftrace
401,15,ebpf-noop-bpftrace
402,15,ebpf-noop-bpftrace
403,15,ebpf-noop-bpftrace
404,16,ebpf-noop-bpftrace
405,16,ebpf-noop-bpftrace
406,16,ebpf-noop-bpftrace
407,15,ebpf-noop-bpftrace
408,15,ebpf-noop-bpftrace
409,16,ebpf-noop-bpftrace
410,17,ebpf-noop-bpftrace
411,16,ebpf-noop-bpftrace
412,15,ebpf-noop-bpftrace
413,16,ebpf-noop-bpftrace
414,16,ebpf-noop-bpftrace
415,16,ebpf-noop-bpftrace
416,16,ebpf-noop-bpftrace
417,15,ebpf-noop-bpftrace
418,16,ebpf-noop-bpftrace
419,15,ebpf-noop-bpftrace
420,16,ebpf-noop-bpftrace
421,15,ebpf-noop-bpftrace
422,15,ebpf-noop-bpftrace
423,16,ebpf-noop-bpftrace
424,16,ebpf-noop-bpftrace
425,16,ebpf-noop-bpftrace
426,15,ebpf-noop-bpftrace
427,15,ebpf-noop-bpftrace
428,15,ebpf-noop-bpftrace
429,16,ebpf-noop-bpftrace
430,15,ebpf-noop-bpftrace
431,16,ebpf-noop-bpftrace
432,15,ebpf-noop-bpftrace
433,16,ebpf-noop-bpftrace
434,15,ebpf-noop-bpftrace
435,17,ebpf-noop-bpftrace
436,16,ebpf-noop-bpftrace
